id;name
708;SAPIENS INTERNATIONAL CORPORAT
709;SAREPTA THERAPEUTICS
710;SB FINANCIAL GROUP
711;SBA COMMUNICATIONS CORP
712;SCANSOURCE
713;SCHNITZER STEEL CLASS A
714;SCHOLASTIC CORP
715;SCIENTIFIC GAMES
716;SEACOAST BANKING
717;SECURITY NATL FIN-A
718;SEI INVESTMENTS
719;SELECTIVE INSURANCE GP
720;SELLAS LIFE SCIENCES GROUP
721;SEMTECH
722;SENECA FOODS -B
723;SENECA FOODS-A
724;SHENANDOAH TELECOMMUNICATIONS
725;SHOE CARNIVAL
726;SHORE BANCSHARES
727;SIEBERT FINANCIAL
728;SIERRA BANCORP
729;SIFY TECHNOLOGIES ADR
730;SIGA TECHNOLOGIES
731;SIGMATRON INTL
732;SILICOM LTD
733;SILICON LABORATORIES
734;SILICON MOTION TECHN ADR 4 SHS
735;SIMMONS FIRST N -A-
736;SIMULATIONS PLUS
737;SIRIUS SATEL
738;SKYWEST
739;SKYWORKS SOLUTIONS
740;SLEEP NUMBER
741;SOCKET MOBILE
742;SOHU COM INC ADR
743;SONOMA PHARMACEUTICALS
744;SOTHERLY HOTELS
745;SOUTHERN FIRST BANCSHARES
746;SOUTHERN MISSOURI BANCORP
747;SOUTHERN NATIONAL BANCORP VA
748;SOUTHSIDE BANCSHS
749;SPAR GROUP
750;SPARTAN MOTORS
751;SPARTANNASH COMPANY
752;SPOK HOLDINGS
753;SSR MINING INC
754;STAAR SURGICAL
755;STAR BULK CARRIERS
756;STARBUCKS
757;STEALTHGAS
758;STEEL DYNAMICS
759;STERICYCLE
760;STERLING CONSTRUCTION CO
761;STEVEN MADDEN
762;STOCK YARDS BANCORP
763;STRATEGIC EDUCATION
764;STRATTEC SECURITY
765;STRATUS PROPERTIES
766;STREAMLINE HEALTH SOLUTIONS
767;SUMMIT STAT BK SANTA ROSA CALI
768;SUNESIS PHARMACEUTICALS
769;SUNOPTA
770;SUPER MICRO COMPUTER
771;SUPERCOM LTD
772;SUPERIOR UNIFORM
773;SURMODICS
774;SYCAMORE ENTERTAINMENT GROUP
775;SYMANTEC COR
776;SYNALLOY
777;SYNAPTICS
778;SYNOPSYS INC
779;SYPRIS SOLUTIONS
780;TAITRON COMPONENTS CLASS A
781;TAKE TWO INTERACTIVE SOFTWARE
782;TAT TECHNOLOGIES
783;TAYLOR DEVICES
784;TECHTARGET
785;TETRA TECH
786;TEVA PHARMACEUTICAL IND. ADR
787;TEXAS CAPITAL BANCSHARES INC
788;TEXAS ROADHOUSE
789;TFS FINANCIAL
790;THE BANCORP
791;THE DESCARTES SYSTEMS GROUP
792;TIMBERLAND BANCORP
793;TITAN MACHINERY
794;TOWER SEMICONDUCTOR
795;TOWNE BANK
796;TRACTOR SUPPLY
797;TRANSACT TECH
798;TRANSCAT
799;TRAVELZOO
800;TRICO BANCSHARES
801;TRIMBLE
802;TRIP.COM INTERNAT ADR 1/4 SH
803;T.ROWE PRICE
804;TRUSTCO BANK (NY)
805;TRUSTMARK
806;TTEC HOLDINGS INC
807;TTM TECHNOLOGIES
808;TWIN DISC
809;UFP TECHNOLOGIES
810;ULTA SALON COSMET&FRAGANCE
811;ULTRA CLEAN HOLDINGS
812;ULTRALIFE
813;UMB FINANCIAL
814;UNITED BANCORP OHIO
815;UNITED BANKSHARES
816;UNITED COMMUNITY BANKS
817;UNITED FIRE GROUP
818;UNITED SEC BANCSH
819;UNITED THERAPEUTICS
820;UNITY BANCORP
821;UNIV STAINLES&ALLOY
822;UNIVERSAL DISPLAY
823;UNIVERSAL ELECTRNCS
824;UNIVERSAL LOGISTICS HOLDINGS
825;UNIVEST FINANCIAL CORPORATION
826;URBAN ONE CL A
827;URBAN ONE CL D
828;URBAN OUTFIT
829;US GLOBAL INVESTORS CLASS A
830;US GOLD
831;US LIME & MINERALS
832;US PHYSICAL THERAPY
833;USANA HEALTH SC
834;UTAH MEDICAL PRODS
835;VALUE LINE INC
836;VANDA PHARMACEUTICALS
837;VAXART
838;VEECO INSTRUMENTS
839;VERICEL
840;VERISIGN
841;VERTEX PHARMACEUTICALS
842;VIASAT
843;VICOR
844;VILLAG BK & TR FNCL
845;VILLAGE SUPERMARKET CLASS A
846;VIRCO MFG CORP
847;VOXX INTERNATIONAL CLASS A
848;VSE
849;WASHINGTON FEDERAL
850;WASHING.TR BANCORP
851;WAYSIDE TECHNOLOGY GROUP
852;WD-40 CO
853;WERNER ENTERPRISES
854;WESBANCO
855;WEST BANCORP
856;WESTAMER BANCORP
857;WESTERN NEW ENGLAND BANCORP
858;WEYCO GROUP INC
859;WILLAMETTE VY VINEYARD
860;WILLDAN GROUP
861;WILLIS LEASE FINANCE
862;WINMARK
863;WINTRUST FINANCIAL
864;WOODWARD
865;WORLD ACCEPTANCE CORPORATION
866;WSFS FINANCIAL COR COM USD0.01
867;WYNN RESORTS
868;XOMA
869;YORK WATER COMPANY
870;ZEBRA TECH -A-
871;ZIONS BANCOR
872;ZUMIEZ
873;1ST BUSINESS FINANCIAL SVCES
874;1ST FINANCIAL IND
875;1ST SOURCE CORP
876;180 DEGREE CAPITAL
877;3-D SYSTEMS
